_id,Year,Month,Month_name,Day_of_week,Day_type,Mode,Pax_daily
889,2019,9,Sep,Friday,Normal Weekday,RegionalTrain,66550
890,2019,9,Sep,Friday,Normal Weekday,Tram,674650
891,2019,9,Sep,Monday,Normal Weekday,MetroBus,433100
892,2019,9,Sep,Monday,Normal Weekday,MetroTrain,784000
893,2019,9,Sep,Monday,Normal Weekday,RegionalBus,42700
894,2019,9,Sep,Monday,Normal Weekday,RegionalTrain,57950
895,2019,9,Sep,Monday,Normal Weekday,Tram,612000
896,2019,9,Sep,Monday,School Holiday Weekday,MetroBus,355200
897,2019,9,Sep,Monday,School Holiday Weekday,MetroTrain,734500
898,2019,9,Sep,Monday,School Holiday Weekday,RegionalBus,27600
899,2019,9,Sep,Monday,School Holiday Weekday,RegionalTrain,44350
900,2019,9,Sep,Monday,School Holiday Weekday,Tram,591050
901,2019,9,Sep,Saturday,Weekend,MetroBus,191950
902,2019,9,Sep,Saturday,Weekend,MetroTrain,418550
903,2019,9,Sep,Saturday,Weekend,RegionalBus,14500
904,2019,9,Sep,Saturday,Weekend,RegionalTrain,29100
905,2019,9,Sep,Saturday,Weekend,Tram,350550
906,2019,9,Sep,Sunday,Weekend,MetroBus,134950
907,2019,9,Sep,Sunday,Weekend,MetroTrain,222450
908,2019,9,Sep,Sunday,Weekend,RegionalBus,8950
909,2019,9,Sep,Sunday,Weekend,RegionalTrain,17200
910,2019,9,Sep,Sunday,Weekend,Tram,268300
911,2019,9,Sep,Thursday,Normal Weekday,MetroBus,458050
912,2019,9,Sep,Thursday,Normal Weekday,MetroTrain,827000
913,2019,9,Sep,Thursday,Normal Weekday,RegionalBus,46050
914,2019,9,Sep,Thursday,Normal Weekday,RegionalTrain,61350
915,2019,9,Sep,Thursday,Normal Weekday,Tram,658350
916,2019,9,Sep,Thursday,School Holiday Weekday,MetroBus,409700
917,2019,9,Sep,Thursday,School Holiday Weekday,MetroTrain,861800
918,2019,9,Sep,Thursday,School Holiday Weekday,RegionalBus,31600
919,2019,9,Sep,Thursday,School Holiday Weekday,RegionalTrain,64000
920,2019,9,Sep,Thursday,School Holiday Weekday,Tram,471500
921,2019,9,Sep,Tuesday,Normal Weekday,MetroBus,456200
922,2019,9,Sep,Tuesday,Normal Weekday,MetroTrain,826650
923,2019,9,Sep,Tuesday,Normal Weekday,RegionalBus,45850
924,2019,9,Sep,Tuesday,Normal Weekday,RegionalTrain,61200
925,2019,9,Sep,Tuesday,Normal Weekday,Tram,642050
926,2019,9,Sep,Tuesday,School Holiday Weekday,MetroBus,382200
927,2019,9,Sep,Tuesday,School Holiday Weekday,MetroTrain,786850
928,2019,9,Sep,Tuesday,School Holiday Weekday,RegionalBus,29300
929,2019,9,Sep,Tuesday,School Holiday Weekday,RegionalTrain,57400
930,2019,9,Sep,Tuesday,School Holiday Weekday,Tram,645950
931,2019,9,Sep,Wednesday,Normal Weekday,MetroBus,460050
932,2019,9,Sep,Wednesday,Normal Weekday,MetroTrain,830550
933,2019,9,Sep,Wednesday,Normal Weekday,RegionalBus,45550
934,2019,9,Sep,Wednesday,Normal Weekday,RegionalTrain,60850
935,2019,9,Sep,Wednesday,Normal Weekday,Tram,656500
936,2019,9,Sep,Wednesday,School Holiday Weekday,MetroBus,390300
937,2019,9,Sep,Wednesday,School Holiday Weekday,MetroTrain,806150
938,2019,9,Sep,Wednesday,School Holiday Weekday,RegionalBus,30300
939,2019,9,Sep,Wednesday,School Holiday Weekday,RegionalTrain,59500
940,2019,9,Sep,Wednesday,School Holiday Weekday,Tram,661950
941,2019,10,Oct,Friday,Normal Weekday,MetroBus,441050
942,2019,10,Oct,Friday,Normal Weekday,MetroTrain,831000
943,2019,10,Oct,Friday,Normal Weekday,RegionalBus,39850
944,2019,10,Oct,Friday,Normal Weekday,RegionalTrain,63300
945,2019,10,Oct,Friday,Normal Weekday,Tram,632900
946,2019,10,Oct,Friday,School Holiday Weekday,MetroBus,354200
947,2019,10,Oct,Friday,School Holiday Weekday,MetroTrain,742350
948,2019,10,Oct,Friday,School Holiday Weekday,RegionalBus,26000
949,2019,10,Oct,Friday,School Holiday Weekday,RegionalTrain,33650
950,2019,10,Oct,Friday,School Holiday Weekday,Tram,617750
951,2019,10,Oct,Monday,Normal Weekday,MetroBus,435250
952,2019,10,Oct,Monday,Normal Weekday,MetroTrain,798600
953,2019,10,Oct,Monday,Normal Weekday,RegionalBus,39250
954,2019,10,Oct,Monday,Normal Weekday,RegionalTrain,58000
955,2019,10,Oct,Monday,Normal Weekday,Tram,588350
956,2019,10,Oct,Saturday,Weekend,MetroBus,218250
957,2019,10,Oct,Saturday,Weekend,MetroTrain,383350
958,2019,10,Oct,Saturday,Weekend,RegionalBus,15050
959,2019,10,Oct,Saturday,Weekend,RegionalTrain,29150
960,2019,10,Oct,Saturday,Weekend,Tram,395100
961,2019,10,Oct,Sunday,Weekend,MetroBus,131250
962,2019,10,Oct,Sunday,Weekend,MetroTrain,262700
963,2019,10,Oct,Sunday,Weekend,RegionalBus,9450
964,2019,10,Oct,Sunday,Weekend,RegionalTrain,22300
965,2019,10,Oct,Sunday,Weekend,Tram,305450
966,2019,10,Oct,Thursday,Normal Weekday,MetroBus,443250
967,2019,10,Oct,Thursday,Normal Weekday,MetroTrain,831300
968,2019,10,Oct,Thursday,Normal Weekday,RegionalBus,40700
969,2019,10,Oct,Thursday,Normal Weekday,RegionalTrain,61050
970,2019,10,Oct,Thursday,Normal Weekday,Tram,617550
971,2019,10,Oct,Thursday,School Holiday Weekday,MetroBus,381700
972,2019,10,Oct,Thursday,School Holiday Weekday,MetroTrain,792250
973,2019,10,Oct,Thursday,School Holiday Weekday,RegionalBus,28000
974,2019,10,Oct,Thursday,School Holiday Weekday,RegionalTrain,34700
975,2019,10,Oct,Thursday,School Holiday Weekday,Tram,626900
976,2019,10,Oct,Tuesday,Normal Weekday,MetroBus,446700
977,2019,10,Oct,Tuesday,Normal Weekday,MetroTrain,830950
978,2019,10,Oct,Tuesday,Normal Weekday,RegionalBus,40550
979,2019,10,Oct,Tuesday,Normal Weekday,RegionalTrain,61250
980,2019,10,Oct,Tuesday,Normal Weekday,Tram,604100
981,2019,10,Oct,Tuesday,School Holiday Weekday,MetroBus,368950
982,2019,10,Oct,Tuesday,School Holiday Weekday,MetroTrain,785100
983,2019,10,Oct,Tuesday,School Holiday Weekday,RegionalBus,26400
984,2019,10,Oct,Tuesday,School Holiday Weekday,RegionalTrain,35900
985,2019,10,Oct,Tuesday,School Holiday Weekday,Tram,610150
986,2019,10,Oct,Wednesday,Normal Weekday,MetroBus,449350
987,2019,10,Oct,Wednesday,Normal Weekday,MetroTrain,835900
988,2019,10,Oct,Wednesday,Normal Weekday,RegionalBus,37900
989,2019,10,Oct,Wednesday,Normal Weekday,RegionalTrain,62050
990,2019,10,Oct,Wednesday,Normal Weekday,Tram,624950
991,2019,10,Oct,Wednesday,School Holiday Weekday,MetroBus,371100
992,2019,10,Oct,Wednesday,School Holiday Weekday,MetroTrain,777650
993,2019,10,Oct,Wednesday,School Holiday Weekday,RegionalBus,27850
994,2019,10,Oct,Wednesday,School Holiday Weekday,RegionalTrain,35300
995,2019,10,Oct,Wednesday,School Holiday Weekday,Tram,622000
996,2019,11,Nov,Friday,Normal Weekday,MetroBus,435700
997,2019,11,Nov,Friday,Normal Weekday,MetroTrain,829150
998,2019,11,Nov,Friday,Normal Weekday,RegionalBus,37250
999,2019,11,Nov,Friday,Normal Weekday,RegionalTrain,59050
1000,2019,11,Nov,Friday,Normal Weekday,Tram,624950
1001,2019,11,Nov,Monday,Normal Weekday,MetroBus,405800
1002,2019,11,Nov,Monday,Normal Weekday,MetroTrain,751350
1003,2019,11,Nov,Monday,Normal Weekday,RegionalBus,36600
1004,2019,11,Nov,Monday,Normal Weekday,RegionalTrain,51350
1005,2019,11,Nov,Monday,Normal Weekday,Tram,554050
1006,2019,11,Nov,Saturday,Weekend,MetroBus,196200
1007,2019,11,Nov,Saturday,Weekend,MetroTrain,370350
1008,2019,11,Nov,Saturday,Weekend,RegionalBus,14800
1009,2019,11,Nov,Saturday,Weekend,RegionalTrain,28900
1010,2019,11,Nov,Saturday,Weekend,Tram,400700
1011,2019,11,Nov,Sunday,Weekend,MetroBus,148700
1012,2019,11,Nov,Sunday,Weekend,MetroTrain,260750
1013,2019,11,Nov,Sunday,Weekend,RegionalBus,9400
1014,2019,11,Nov,Sunday,Weekend,RegionalTrain,19150
1015,2019,11,Nov,Sunday,Weekend,Tram,312200
1016,2019,11,Nov,Thursday,Normal Weekday,MetroBus,437250
1017,2019,11,Nov,Thursday,Normal Weekday,MetroTrain,824850
1018,2019,11,Nov,Thursday,Normal Weekday,RegionalBus,37900
1019,2019,11,Nov,Thursday,Normal Weekday,RegionalTrain,56650
1020,2019,11,Nov,Thursday,Normal Weekday,Tram,558750
1021,2019,11,Nov,Tuesday,Normal Weekday,MetroBus,437950
1022,2019,11,Nov,Tuesday,Normal Weekday,MetroTrain,822850
1023,2019,11,Nov,Tuesday,Normal Weekday,RegionalBus,38500
1024,2019,11,Nov,Tuesday,Normal Weekday,RegionalTrain,54000
1025,2019,11,Nov,Tuesday,Normal Weekday,Tram,593300
1026,2019,11,Nov,Wednesday,Normal Weekday,MetroBus,449650
1027,2019,11,Nov,Wednesday,Normal Weekday,MetroTrain,818800
1028,2019,11,Nov,Wednesday,Normal Weekday,RegionalBus,39200
1029,2019,11,Nov,Wednesday,Normal Weekday,RegionalTrain,55900
1030,2019,11,Nov,Wednesday,Normal Weekday,Tram,608650
1031,2019,12,Dec,Friday,Normal Weekday,MetroBus,374250
1032,2019,12,Dec,Friday,Normal Weekday,MetroTrain,752950
1033,2019,12,Dec,Friday,Normal Weekday,RegionalBus,30000
1034,2019,12,Dec,Friday,Normal Weekday,RegionalTrain,57800
1035,2019,12,Dec,Friday,Normal Weekday,Tram,566950
1036,2019,12,Dec,Friday,School Holiday Weekday,MetroBus,220250
1037,2019,12,Dec,Friday,School Holiday Weekday,MetroTrain,415600
1038,2019,12,Dec,Friday,School Holiday Weekday,RegionalBus,19950
1039,2019,12,Dec,Friday,School Holiday Weekday,RegionalTrain,36900
1040,2019,12,Dec,Friday,School Holiday Weekday,Tram,358900
1041,2019,12,Dec,Monday,Normal Weekday,MetroBus,391800
1042,2019,12,Dec,Monday,Normal Weekday,MetroTrain,752600
1043,2019,12,Dec,Monday,Normal Weekday,RegionalBus,32100
1044,2019,12,Dec,Monday,Normal Weekday,RegionalTrain,58950
1045,2019,12,Dec,Monday,Normal Weekday,Tram,542400
1046,2019,12,Dec,Monday,School Holiday Weekday,MetroBus,226700
1047,2019,12,Dec,Monday,School Holiday Weekday,MetroTrain,403350
1048,2019,12,Dec,Monday,School Holiday Weekday,RegionalBus,19750
1049,2019,12,Dec,Monday,School Holiday Weekday,RegionalTrain,32400
1050,2019,12,Dec,Monday,School Holiday Weekday,Tram,353250
1051,2019,12,Dec,Saturday,Weekend,MetroBus,200250
1052,2019,12,Dec,Saturday,Weekend,MetroTrain,375550
1053,2019,12,Dec,Saturday,Weekend,RegionalBus,15600
1054,2019,12,Dec,Saturday,Weekend,RegionalTrain,29450
1055,2019,12,Dec,Saturday,Weekend,Tram,398950
1056,2019,12,Dec,Sunday,Weekend,MetroBus,144100
1057,2019,12,Dec,Sunday,Weekend,MetroTrain,287650
1058,2019,12,Dec,Sunday,Weekend,RegionalBus,10000
1059,2019,12,Dec,Sunday,Weekend,RegionalTrain,22550
1060,2019,12,Dec,Sunday,Weekend,Tram,318150
1061,2019,12,Dec,Thursday,Normal Weekday,MetroBus,423850
1062,2019,12,Dec,Thursday,Normal Weekday,MetroTrain,802300
1063,2019,12,Dec,Thursday,Normal Weekday,RegionalBus,34250
1064,2019,12,Dec,Thursday,Normal Weekday,RegionalTrain,49350
1065,2019,12,Dec,Thursday,Normal Weekday,Tram,556700
1066,2019,12,Dec,Tuesday,Normal Weekday,MetroBus,416550
1067,2019,12,Dec,Tuesday,Normal Weekday,MetroTrain,789800
1068,2019,12,Dec,Tuesday,Normal Weekday,RegionalBus,33350
1069,2019,12,Dec,Tuesday,Normal Weekday,RegionalTrain,59950
1070,2019,12,Dec,Tuesday,Normal Weekday,Tram,589050
1071,2019,12,Dec,Tuesday,School Holiday Weekday,MetroBus,216150
1072,2019,12,Dec,Tuesday,School Holiday Weekday,MetroTrain,385450
1073,2019,12,Dec,Tuesday,School Holiday Weekday,RegionalBus,20050
1074,2019,12,Dec,Tuesday,School Holiday Weekday,RegionalTrain,34850
1075,2019,12,Dec,Tuesday,School Holiday Weekday,Tram,316400
1076,2019,12,Dec,Wednesday,Normal Weekday,MetroBus,403200
1077,2019,12,Dec,Wednesday,Normal Weekday,MetroTrain,777450
1078,2019,12,Dec,Wednesday,Normal Weekday,RegionalBus,33450
1079,2019,12,Dec,Wednesday,Normal Weekday,RegionalTrain,58750
1080,2019,12,Dec,Wednesday,Normal Weekday,Tram,580800
1081,2020,1,Jan,Friday,Normal Weekday,MetroBus,351950
1082,2020,1,Jan,Friday,Normal Weekday,MetroTrain,679150
1083,2020,1,Jan,Friday,Normal Weekday,RegionalBus,35950
1084,2020,1,Jan,Friday,Normal Weekday,RegionalTrain,54150
1085,2020,1,Jan,Friday,Normal Weekday,Tram,459250
1086,2020,1,Jan,Friday,School Holiday Weekday,MetroBus,305050
1087,2020,1,Jan,Friday,School Holiday Weekday,MetroTrain,596000
1088,2020,1,Jan,Friday,School Holiday Weekday,RegionalBus,24750
1089,2020,1,Jan,Friday,School Holiday Weekday,RegionalTrain,50100
1090,2020,1,Jan,Friday,School Holiday Weekday,Tram,496550
1091,2020,1,Jan,Monday,School Holiday Weekday,MetroBus,308650
1092,2020,1,Jan,Monday,School Holiday Weekday,MetroTrain,621850
1093,2020,1,Jan,Monday,School Holiday Weekday,RegionalBus,23350
1094,2020,1,Jan,Monday,School Holiday Weekday,RegionalTrain,51300
1095,2020,1,Jan,Monday,School Holiday Weekday,Tram,484100
1096,2020,1,Jan,Saturday,Weekend,MetroBus,178950
1097,2020,1,Jan,Saturday,Weekend,MetroTrain,324000
1098,2020,1,Jan,Saturday,Weekend,RegionalBus,14600
1099,2020,1,Jan,Saturday,Weekend,RegionalTrain,24450
1100,2020,1,Jan,Saturday,Weekend,Tram,367500
1101,2020,1,Jan,Sunday,Weekend,MetroBus,141400
1102,2020,1,Jan,Sunday,Weekend,MetroTrain,246000
1103,2020,1,Jan,Sunday,Weekend,RegionalBus,9150
1104,2020,1,Jan,Sunday,Weekend,RegionalTrain,19400
1105,2020,1,Jan,Sunday,Weekend,Tram,271600
1106,2020,1,Jan,Thursday,Normal Weekday,MetroBus,392100
1107,2020,1,Jan,Thursday,Normal Weekday,MetroTrain,741650
1108,2020,1,Jan,Thursday,Normal Weekday,RegionalBus,34250
1109,2020,1,Jan,Thursday,Normal Weekday,RegionalTrain,58550
1110,2020,1,Jan,Thursday,Normal Weekday,Tram,389050
1111,2020,1,Jan,Thursday,School Holiday Weekday,MetroBus,310900
1112,2020,1,Jan,Thursday,School Holiday Weekday,MetroTrain,592150
1113,2020,1,Jan,Thursday,School Holiday Weekday,RegionalBus,24350
1114,2020,1,Jan,Thursday,School Holiday Weekday,RegionalTrain,49750
1115,2020,1,Jan,Thursday,School Holiday Weekday,Tram,503500
1116,2020,1,Jan,Tuesday,School Holiday Weekday,MetroBus,340100
1117,2020,1,Jan,Tuesday,School Holiday Weekday,MetroTrain,677800
1118,2020,1,Jan,Tuesday,School Holiday Weekday,RegionalBus,26100
1119,2020,1,Jan,Tuesday,School Holiday Weekday,RegionalTrain,55650
1120,2020,1,Jan,Tuesday,School Holiday Weekday,Tram,488950
1121,2020,1,Jan,Wednesday,Normal Weekday,MetroBus,381650
1122,2020,1,Jan,Wednesday,Normal Weekday,MetroTrain,744100
1123,2020,1,Jan,Wednesday,Normal Weekday,RegionalBus,29350
1124,2020,1,Jan,Wednesday,Normal Weekday,RegionalTrain,37500
1125,2020,1,Jan,Wednesday,Normal Weekday,Tram,551000
1126,2020,1,Jan,Wednesday,School Holiday Weekday,MetroBus,322600
1127,2020,1,Jan,Wednesday,School Holiday Weekday,MetroTrain,655250
1128,2020,1,Jan,Wednesday,School Holiday Weekday,RegionalBus,25150
1129,2020,1,Jan,Wednesday,School Holiday Weekday,RegionalTrain,54550
1130,2020,1,Jan,Wednesday,School Holiday Weekday,Tram,525250
1131,2020,2,Feb,Friday,Normal Weekday,MetroBus,430250
1132,2020,2,Feb,Friday,Normal Weekday,MetroTrain,810450
1133,2020,2,Feb,Friday,Normal Weekday,RegionalBus,44800
1134,2020,2,Feb,Friday,Normal Weekday,RegionalTrain,62200
1135,2020,2,Feb,Friday,Normal Weekday,Tram,598550
1136,2020,2,Feb,Monday,Normal Weekday,MetroBus,437150
1137,2020,2,Feb,Monday,Normal Weekday,MetroTrain,782050
1138,2020,2,Feb,Monday,Normal Weekday,RegionalBus,44750
1139,2020,2,Feb,Monday,Normal Weekday,RegionalTrain,59950
1140,2020,2,Feb,Monday,Normal Weekday,Tram,523500
1141,2020,2,Feb,Saturday,Weekend,MetroBus,194350
1142,2020,2,Feb,Saturday,Weekend,MetroTrain,336050
1143,2020,2,Feb,Saturday,Weekend,RegionalBus,14600
1144,2020,2,Feb,Saturday,Weekend,RegionalTrain,27200
1145,2020,2,Feb,Saturday,Weekend,Tram,392550
1146,2020,2,Feb,Sunday,Weekend,MetroBus,148200
1147,2020,2,Feb,Sunday,Weekend,MetroTrain,258900
1148,2020,2,Feb,Sunday,Weekend,RegionalBus,9350
1149,2020,2,Feb,Sunday,Weekend,RegionalTrain,22050
1150,2020,2,Feb,Sunday,Weekend,Tram,328250
1151,2020,2,Feb,Thursday,Normal Weekday,MetroBus,459650
1152,2020,2,Feb,Thursday,Normal Weekday,MetroTrain,824950
1153,2020,2,Feb,Thursday,Normal Weekday,RegionalBus,47200
1154,2020,2,Feb,Thursday,Normal Weekday,RegionalTrain,62600
1155,2020,2,Feb,Thursday,Normal Weekday,Tram,556950
1156,2020,2,Feb,Tuesday,Normal Weekday,MetroBus,439550
1157,2020,2,Feb,Tuesday,Normal Weekday,MetroTrain,806850
1158,2020,2,Feb,Tuesday,Normal Weekday,RegionalBus,46100
1159,2020,2,Feb,Tuesday,Normal Weekday,RegionalTrain,60250
1160,2020,2,Feb,Tuesday,Normal Weekday,Tram,575150
1161,2020,2,Feb,Wednesday,Normal Weekday,MetroBus,444250
1162,2020,2,Feb,Wednesday,Normal Weekday,MetroTrain,813800
1163,2020,2,Feb,Wednesday,Normal Weekday,RegionalBus,45950
1164,2020,2,Feb,Wednesday,Normal Weekday,RegionalTrain,62950
1165,2020,2,Feb,Wednesday,Normal Weekday,Tram,591100
1166,2020,3,Mar,Friday,Normal Weekday,MetroBus,375350
1167,2020,3,Mar,Friday,Normal Weekday,MetroTrain,656100
1168,2020,3,Mar,Friday,Normal Weekday,RegionalBus,40600
1169,2020,3,Mar,Friday,Normal Weekday,RegionalTrain,49750
1170,2020,3,Mar,Friday,Normal Weekday,Tram,459650
1171,2020,3,Mar,Friday,School Holiday Weekday,MetroBus,84600
1172,2020,3,Mar,Friday,School Holiday Weekday,MetroTrain,120750
1173,2020,3,Mar,Friday,School Holiday Weekday,RegionalBus,8300
1174,2020,3,Mar,Friday,School Holiday Weekday,RegionalTrain,10950
1175,2020,3,Mar,Friday,School Holiday Weekday,Tram,74850
1176,2020,3,Mar,Monday,Normal Weekday,MetroBus,345450
1177,2020,3,Mar,Monday,Normal Weekday,MetroTrain,584150
1178,2020,3,Mar,Monday,Normal Weekday,RegionalBus,36600
1179,2020,3,Mar,Monday,Normal Weekday,RegionalTrain,44000
1180,2020,3,Mar,Monday,Normal Weekday,Tram,388650
1181,2020,3,Mar,Monday,School Holiday Weekday,MetroBus,64700
1182,2020,3,Mar,Monday,School Holiday Weekday,MetroTrain,95850
1183,2020,3,Mar,Monday,School Holiday Weekday,RegionalBus,6700
1184,2020,3,Mar,Monday,School Holiday Weekday,RegionalTrain,8900
1185,2020,3,Mar,Monday,School Holiday Weekday,Tram,62300
1186,2020,3,Mar,Saturday,Weekend,MetroBus,137450
1187,2020,3,Mar,Saturday,Weekend,MetroTrain,214600
1188,2020,3,Mar,Saturday,Weekend,RegionalBus,10250
1189,2020,3,Mar,Saturday,Weekend,RegionalTrain,14650
1190,2020,3,Mar,Saturday,Weekend,Tram,212100
1191,2020,3,Mar,Sunday,Weekend,MetroBus,97850
1192,2020,3,Mar,Sunday,Weekend,MetroTrain,182850
1193,2020,3,Mar,Sunday,Weekend,RegionalBus,7100
1194,2020,3,Mar,Sunday,Weekend,RegionalTrain,13800
1195,2020,3,Mar,Sunday,Weekend,Tram,186150
1196,2020,3,Mar,Thursday,Normal Weekday,MetroBus,389700
1197,2020,3,Mar,Thursday,Normal Weekday,MetroTrain,694700
1198,2020,3,Mar,Thursday,Normal Weekday,RegionalBus,43100
1199,2020,3,Mar,Thursday,Normal Weekday,RegionalTrain,52250
1200,2020,3,Mar,Thursday,Normal Weekday,Tram,471750
1201,2020,3,Mar,Thursday,School Holiday Weekday,MetroBus,89700
1202,2020,3,Mar,Thursday,School Holiday Weekday,MetroTrain,131000
1203,2020,3,Mar,Thursday,School Holiday Weekday,RegionalBus,8550
1204,2020,3,Mar,Thursday,School Holiday Weekday,RegionalTrain,10800
1205,2020,3,Mar,Thursday,School Holiday Weekday,Tram,80350
1206,2020,3,Mar,Tuesday,Normal Weekday,MetroBus,431700
1207,2020,3,Mar,Tuesday,Normal Weekday,MetroTrain,759450
1208,2020,3,Mar,Tuesday,Normal Weekday,RegionalBus,45700
1209,2020,3,Mar,Tuesday,Normal Weekday,RegionalTrain,56450
1210,2020,3,Mar,Tuesday,Normal Weekday,Tram,523300
1211,2020,3,Mar,Tuesday,School Holiday Weekday,MetroBus,87100
1212,2020,3,Mar,Tuesday,School Holiday Weekday,MetroTrain,131300
1213,2020,3,Mar,Tuesday,School Holiday Weekday,RegionalBus,8700
1214,2020,3,Mar,Tuesday,School Holiday Weekday,RegionalTrain,11200
1215,2020,3,Mar,Tuesday,School Holiday Weekday,Tram,81500
1216,2020,3,Mar,Wednesday,Normal Weekday,MetroBus,418550
1217,2020,3,Mar,Wednesday,Normal Weekday,MetroTrain,727800
1218,2020,3,Mar,Wednesday,Normal Weekday,RegionalBus,43800
1219,2020,3,Mar,Wednesday,Normal Weekday,RegionalTrain,54600
1220,2020,3,Mar,Wednesday,Normal Weekday,Tram,502700
1221,2020,3,Mar,Wednesday,School Holiday Weekday,MetroBus,95650
1222,2020,3,Mar,Wednesday,School Holiday Weekday,MetroTrain,147300
1223,2020,3,Mar,Wednesday,School Holiday Weekday,RegionalBus,9500
1224,2020,3,Mar,Wednesday,School Holiday Weekday,RegionalTrain,12800
1225,2020,3,Mar,Wednesday,School Holiday Weekday,Tram,89000
1226,2020,4,Apr,Friday,Normal Weekday,MetroBus,63050
1227,2020,4,Apr,Friday,Normal Weekday,MetroTrain,88300
1228,2020,4,Apr,Friday,Normal Weekday,RegionalBus,7550
1229,2020,4,Apr,Friday,Normal Weekday,RegionalTrain,6950
1230,2020,4,Apr,Friday,Normal Weekday,Tram,58150
1231,2020,4,Apr,Friday,School Holiday Weekday,MetroBus,65050
1232,2020,4,Apr,Friday,School Holiday Weekday,MetroTrain,84700
1233,2020,4,Apr,Friday,School Holiday Weekday,RegionalBus,6900
1234,2020,4,Apr,Friday,School Holiday Weekday,RegionalTrain,5400
1235,2020,4,Apr,Friday,School Holiday Weekday,Tram,60050
1236,2020,4,Apr,Monday,Normal Weekday,MetroBus,60250
1237,2020,4,Apr,Monday,Normal Weekday,MetroTrain,85050
1238,2020,4,Apr,Monday,Normal Weekday,RegionalBus,7250
1239,2020,4,Apr,Monday,Normal Weekday,RegionalTrain,6850
1240,2020,4,Apr,Monday,Normal Weekday,Tram,55250
1241,2020,4,Apr,Monday,School Holiday Weekday,MetroBus,62250
1242,2020,4,Apr,Monday,School Holiday Weekday,MetroTrain,83750
1243,2020,4,Apr,Monday,School Holiday Weekday,RegionalBus,6700
1244,2020,4,Apr,Monday,School Holiday Weekday,RegionalTrain,4850
1245,2020,4,Apr,Monday,School Holiday Weekday,Tram,50000
1246,2020,4,Apr,Saturday,Weekend,MetroBus,40150
1247,2020,4,Apr,Saturday,Weekend,MetroTrain,43250
1248,2020,4,Apr,Saturday,Weekend,RegionalBus,3700
1249,2020,4,Apr,Saturday,Weekend,RegionalTrain,2550
1250,2020,4,Apr,Saturday,Weekend,Tram,31750
1251,2020,4,Apr,Sunday,Weekend,MetroBus,22750
1252,2020,4,Apr,Sunday,Weekend,MetroTrain,31950
1253,2020,4,Apr,Sunday,Weekend,RegionalBus,2350
1254,2020,4,Apr,Sunday,Weekend,RegionalTrain,2000
1255,2020,4,Apr,Sunday,Weekend,Tram,24950
1256,2020,4,Apr,Thursday,Normal Weekday,MetroBus,62600
1257,2020,4,Apr,Thursday,Normal Weekday,MetroTrain,89400
1258,2020,4,Apr,Thursday,Normal Weekday,RegionalBus,7650
1259,2020,4,Apr,Thursday,Normal Weekday,RegionalTrain,6800
1260,2020,4,Apr,Thursday,Normal Weekday,Tram,59000
1261,2020,4,Apr,Thursday,School Holiday Weekday,MetroBus,62450
1262,2020,4,Apr,Thursday,School Holiday Weekday,MetroTrain,83500
1263,2020,4,Apr,Thursday,School Holiday Weekday,RegionalBus,7050
1264,2020,4,Apr,Thursday,School Holiday Weekday,RegionalTrain,4950
1265,2020,4,Apr,Thursday,School Holiday Weekday,Tram,55650
1266,2020,4,Apr,Tuesday,Normal Weekday,MetroBus,63450
1267,2020,4,Apr,Tuesday,Normal Weekday,MetroTrain,89550
1268,2020,4,Apr,Tuesday,Normal Weekday,RegionalBus,7750
1269,2020,4,Apr,Tuesday,Normal Weekday,RegionalTrain,7150
1270,2020,4,Apr,Tuesday,Normal Weekday,Tram,58850
1271,2020,4,Apr,Tuesday,School Holiday Weekday,MetroBus,60050
1272,2020,4,Apr,Tuesday,School Holiday Weekday,MetroTrain,81500
1273,2020,4,Apr,Tuesday,School Holiday Weekday,RegionalBus,6750
1274,2020,4,Apr,Tuesday,School Holiday Weekday,RegionalTrain,5700
1275,2020,4,Apr,Tuesday,School Holiday Weekday,Tram,51600
1276,2020,4,Apr,Wednesday,Normal Weekday,MetroBus,59200
1277,2020,4,Apr,Wednesday,Normal Weekday,MetroTrain,85650
1278,2020,4,Apr,Wednesday,Normal Weekday,RegionalBus,7050
1279,2020,4,Apr,Wednesday,Normal Weekday,RegionalTrain,6500
1280,2020,4,Apr,Wednesday,Normal Weekday,Tram,55450
1281,2020,4,Apr,Wednesday,School Holiday Weekday,MetroBus,63200
1282,2020,4,Apr,Wednesday,School Holiday Weekday,MetroTrain,85700
1283,2020,4,Apr,Wednesday,School Holiday Weekday,RegionalBus,7050
1284,2020,4,Apr,Wednesday,School Holiday Weekday,RegionalTrain,5100
1285,2020,4,Apr,Wednesday,School Holiday Weekday,Tram,54750
1286,2020,5,May,Friday,Normal Weekday,MetroBus,96050
1287,2020,5,May,Friday,Normal Weekday,MetroTrain,132800
1288,2020,5,May,Friday,Normal Weekday,RegionalBus,11200
1289,2020,5,May,Friday,Normal Weekday,RegionalTrain,10950
1290,2020,5,May,Friday,Normal Weekday,Tram,98500
1291,2020,5,May,Monday,Normal Weekday,MetroBus,89550
1292,2020,5,May,Monday,Normal Weekday,MetroTrain,122000
1293,2020,5,May,Monday,Normal Weekday,RegionalBus,10100
1294,2020,5,May,Monday,Normal Weekday,RegionalTrain,10200
1295,2020,5,May,Monday,Normal Weekday,Tram,87750
1296,2020,5,May,Saturday,Weekend,MetroBus,63300
1297,2020,5,May,Saturday,Weekend,MetroTrain,86650
